initial,solution,fitness,duration
527714627947535117925386487167642683616493017460195455346966633822351539295126704358407318213345373257127678722841744256271360202423315950175441065614,521214637947535117622534164871676426836164926174656195554346966938223537392951307043584073102145331532577776787228874420271360202423315950175441865614,15254618,602.9234626293182
554964611348523471291931695612597576853353451222634366542437746245186578237314464010173962721758327072257142894215777944263041205671658507633603836011,506713754748341158454360285637597422533576512679401030924390462568497837366626319177067431142332552911714694441647727542220615755216181265332138365872,14940046,580.7042968273163
771875206644463395422316741524131669785789646252291537653350515340104961277145263425560593830727603226476703674354317148146872511342373795642128121958,211852206626463394225147415251327697857349336202915305861504553401049773771826373556059383572246765427561917744443361481468776113154167956236428127032,15057330,580.7115709781647
951256726821203227226166694816345811264347715463378634452183517605464492425415381763739716591336405777793050192975010672365512421474313870355622844573,657947764403433685549363139381677702657911156985921606618411746724263302510751952735632716202273553787451524361296448671314502043374472212582316285445,15173378,563.7322635650635
226650671548132542551239745733632705213447436965717262735162162686423615871337238563731604149302411443791922029517486518414407710978765946540756353285,224506742431325155512397457336327052134474874057172627351621626864236158713372385637316064930241144379197640415169865186614207710978259465429756353285,15205846,615.0126852989197
735481205753332742672403713634116602538346855294977395811731218142382246159154410672771028703065457924436931215232319515625478946666464256763675504717,729489445753352742672432213638776025383459551816303345117336286234137440681442106727710397065491954246169312152667958515120755046326447376561278621517,15155662,602.7158887386322
625072273949457515777766551351853163352744442179552257543064068713820246326436782414136793469295870592366564123477363102102882637196143253117116054148,435472277349452487777614233518531633317444010129222620306406571385024632643657756813675534696358705979665644834739291214228417837196162255217116051551,15231982,660.6001121997833
582278536245392052563746632423707576155177751336348654755594417603310173575031386447168613440303274497942182961608124319235282611662172954256914672741,583078535245122315637114024217075771544748513395736654755427619603346173645003831771684496322327434795918296166282043615135282610662372954256914672741,15228710,579.3910865783691
217217761696367237151837613266355030385546653256202568345762282731291341220364811444939537426051852474069457975464197524147078734336615104342775815912,213017385596067237157752246220616725044354665575626146634327928273161141222936483976491153406463158744701943125413697537254278737331051584370186825945,15121606,610.9802882671356
527014282149391268383365177754425615631041115572322763734236916613171622975135964354365874724456048789153304664733251678184035274250252647194572066079,111142621494010603857653177644425636635941195572322763934786916611871622951133267437515587472445684823970533046573125468283335274250251747524372066079,15177708,661.0966601371765
526514364018775872794276566491164245647213516873413950315363744832461783878625127791642533310155471593757442230432920705545227513692660306167628123419,664414040437737727942550455923695178472135134643910585753247441326517856226263273196292533671615497154134466070207673611556838755273263306121828124819,14895786,656.9797582626343
504115432568592833656146674960212340534223658116462795432552073718538692735267513223916297473473001776704487745721934319122456141063351844667861577152,543515631168597530656140737443212346534227016256462795014920443718938342741262813223958295569473301719368531457257677748122456143260351476678610767152,15244016,597.6992163658142
661133254551286919492485416227512153244102379682718726242647735738131776370592967391771585026946201356763543653415632314606152407047557830742143654834,187133464551286919356455414071276324453232768796672624224494757111636776310591573251767265058839201356297549241376310314606152227038557830742143654834,15210524,584.1028869152069
447046265840396113364806264427591251820697776166635252930177810937324223344565562433723141604349633717987355142250476811167745753152138511927542852756,726446756758736133648536270134539205386518721650772542103763093532692344765114243317315744149636071794019555622214768780874431116629125954342728522615,15079338,665.8112699985504
697048623523117242918755120369723844635571254130196834271142281522145732059434945397436765765261337312315866214077781641326465107950605367544726456837,517148623536221724291839692041137204428557025237196834272140661557147732644243345757449630657652613341231586367591781673926475107950605311544623856837,15093742,669.63205909729
505128397014715124268646653027486516751760347831149963617159535476557958226254174203211242118772340463566762252472458357329373313010571938692644364347,585119352307243054686443256379484916396118347817133701231374459427213105022647657411231553607792941566657753252471458627340214655142867273869262036765,15142006,597.3264451026917
602250197444813556946652439643057472861786314241183367661227387059622010157303143577762912371215874925682637757245344832794165235634054531156429361751,602250195688135577146524622305747543478632864411833676652113870797271015737229750177625123712158695331442620597445424864941612375134046433556619363932,15225818,550.7120022773743
306759106462782049657379226123135165051344725363332719452684639694818582047514152177653121131376405460145756297075637271432428968776615423438455213274,306759466450782167476737922424116105342923625367547019453249351169486238204733108176575123931375144377146856132715637271432428957586652406018455212653,15092726,669.7509133815765
657434493368535448272695064743517031563226338153916726073186467944866452375752136241424111591028457615876144012522963377935192277550134617712578203062,267443233684054482726964647435170315606531015391672147318508944676645237515212524742416059382834576158761153495213633779351922775512204617713678293062,15185254,660.7017753124237
876468532479511666784723506042124835154439593415618227145541733044165726773074106357673870117649328229733794355693132522758205197546252640143613622161,163464205324795422378472360506837489151439597355618367145511733041254367730441963578387011414966282217340677255583174526176425107546652612326913622927,15122636,563.7797193527222
136169731429224246040371627948337258651044531926327416567312306466753856542152117623968455934392518282041174946157542784363373627127784735105016555770,716146735240505524602836362794833725854760445318294374596567152176427265385616211419354291454710222511342039307878514149321337366612777031756962345768,15032796,619.0396308898926
767015612391518103233417753640213545816626452785357436541517226637347546929462444795031667049325221327425545482077713874199233141161256068303767288659,762351481225394173734861364024351869262645214531355754151722663734705857462144795031667049325411652042434592771773874595637332915782260683016672810619,15118668,625.1498928070068
232268217519325072111239735629313147663406251954442477604879174565364258463359381078727746136663743163115518557165304904282820346725473569521267045741,232268213619327721112397356293134676634067699542443604845177966453445859835381052502774617566157716314151855716562490423028203433254714517812670245737,15111734,648.0717875957489
336255513767444224759727186368261040572732131521231114293512225586555247415918504820564645677854738431679366677317360649423034646170123919536937170428,334834758411645150330377463513949557573222292444402712673162717273526476015764525162643131792281019666968212007846183659565438617079587714653523415342,14987014,568.942361831665
441070251975137133853596054477855652250048617967395140354228206977673763381874241345268312445431759262329126346161456115821325730496627364647237621571,441070252620132371334536329593047765565223117061796739514035421932877673134318743424164687824663848602845912569161456115877557544921273646527237621550,15213130,583.0963227748871
672574245946603214357226270231340454312385421713421377336682628501641317847631030293551617925269159565411535839492720557651884844727671046337566196477,673979165946212514555752627023134045436020264244134937734868292851244131784710156172355030745546963124617115358324927383775188362277766505633716619642,15033510,649.7847752571106
104133113169486362307573511627722132197449676517405287625563418715460656445735266114467794224596853472915704455120371358785020428576643382239179322336,784172343152245622675574736273349358731638676560231887615612694854666515637131961142877555124596853422964704492503774717950204461730432122391110324035,15140134,651.7529027462006
285230185456813691471247674041310373861494295726214619255539316760341274705166477762113664797823324372580522022733345653550426848631953594475276151716,285230445456813651247617664137737561145569277821461925739316760341679951404735622957644226235043725802471202273334511103274684863497053591875156363812,15168668,555.438866853714
