initial,solution,fitness,duration
9809638784999427573238603924807322317440496254366479505814902829721766568265977063612175679510421613188695778578826943112566851484559461241301815389193420154437925247713323839335918765547826,9809638784999427573238603924807322317440496254366479505814902829721766568265977063612175679510421613188695778578826943112566851484559461241301815389193420154437925247713323839335918765547826,23872416,44.27408409118652
9258341170736863116442397424888963260844590248638665546838997639721485956193478102574498257623291950303112185379542275414321646791599287177140159456523520373351528276103680659878772669891374,9258341170736863116442397134888963260334590247386615468389976397214852161934781552574658257623861950303112185379542291414395516775599287177140094565235203784645282761036804998787726698942294,23933282,33.57107925415039
9539155977822524569766188564914688374136150868983757196223860735172708761358112092175397294962558098489493637424471421572731582554121634136884196544566694424326817833903032230991076779284053,9539155977822524569766188564914688374136150868983277196223860735172708761358112092175397294962558098489493637424471421577531582554121634136884196544566694424326817833903032230991076779284053,24008168,34.084718465805054
8530294170586376805551789184439419456674624761122268930102748793287131635496699073153826959271492060657771850755745221829788399258167288635723799898172340592434644453985421142633361131834656,8132137270903826484331537559965362324773583631240732771549295299110421916985221951468763486675094203017593180062769397725689665749396585286947187560618214534868784382214439857425414564117988,23585284,32.765952348709106
9555454666613722345852904838685176281191217736020247041356271442135432299625866285658778119815179974129728340336393087843596263984671993719218315082754447944988801069725536416357360423577989,4417724618919913404968535894372309364428765458332261110568816613812807969958842760547781319870596655196330868517428734748366725922433129968522433924134907506297765275716152033521148295579478,23675110,46.580841064453125
3033248086632164478385701098468742782511716429599607611722392199765671415494088287838597773225912962204699084601383445443345352795750316941611237254575558966719458561273993359687188132483626,3033248086632164478385701098468742782181716429599607611722392199765671415494088287838597773225912962204699084601383445443345352795750316941611237254575558966719458561273993359687518132483626,24117184,51.35992503166199
9578642826139719255933213118887121457663271774842340912972153990123637795480467055552475393348524571038924835327599446978698516862829643567394616665206777680303481491416872241896095042831158,2226580386954245531128586734426688483486662529435840304763410621598361321359314918895164533442748859335699450119127704208792237631981175710676195526099398579777246757828451437169032967179782,23696190,35.33900427818298
9167329378773604755940502697227158725374891666979357856218436251440246865175209949702968353098444231548545288869951037658413219078928380273336761134634453911238412419177723599628648115568261,9167329378773604755940502697227158725374891666979357856218436251440246865175209949702968353098444231548545288869951037658413219078928380273336761134634453911238412419177723599628648115568261,23993842,25.078165769577026
8764787192739085404257138019885266963452824843646533160335532498544898267112386597497421473029173149158772098129596706699507294261554791101675816518259793228334051683862566127276374843354139,1871338874738315082560758438346392513653061147534987455621244077893791664267816164282663457219354209444999290705978852310383457222127580217993861636416917953214760683527956512996974898155284,23484058,56.295201539993286
8761227163767279116296928152692556399185182113810233889421664881527801478196745705899774766898755794175321511241556633833228937244643405936082331599597264448302036657454908650049484734293573,8761227163767279116296928152692556399185182113810233889421664881527511478196745705899774766898755794175321801241556633833228937244643405936082331599597264448302036657454908650049484734293573,23988502,53.89036774635315
1297694759414258221163242623540564044289216134489958868780778175560206675671170319059719823913683198138534615952659673544364938841210377876138550225184273989741868795772739563049452426336329,1297694759414258221163242623740564044289216134489958868780778175560206675671170319059719823913683198138534615952659673544364938841210357876138550225184273989741868795772739563049452426336329,23973398,27.183385372161865
6166379569689293988817581222412532938885107275999738363560455224622521316377899046804447148193252030561123865779406559138301576289171702767335044295182391796547343742616841864874994346785514,6166379569689293988817581222412532938885107275999738363560455224622521316377899046804447148193252030561123865779406559138301576289171706673350442951823917965473437426168418648749943427785514,23989470,31.11862301826477
3337364212456609267749571628793973266910531468585261987276484230441591884166491150518494821223756123931802832635986432299172538542747137820792990655575519464589316649673470970354085811883877,8548099591936431161986863085661342864771617408170229541844425247827759250339467695353248738208937681246237965825571931457264529151878313342769047921153962497397316360288029749656537210584518,23602506,55.1002721786499
9011276592202923891564769839324448409428186753527730173443938435263614588785728091591382461828399552212493199568717451342660872516505419104704146382571496792170337556624588185869766697637337,9011365922029237744648650876812484094661867311489301734439384426551168878572805159527924618283959798154953999327174912742660394145225419108073463825747961321706937566236588185763528337632575,23638898,67.79888558387756
8759216153609340254666947258627927722685170976198208613523141905371239185683158814162948050106382326678489936738154199121199767928274232785557823095358085964934656917742433445344647543473871,8759216153609340254666947258627927722685170976198208613523141905371239185683158814162948050106382326678489936738154199121199767928274232785557823095358085964934656917742433445344647543473871,24078890,37.10166597366333
2152643689287026982246379042186682507393331059134546274724195316947236811322520979483386785968598744012754535392432729553136178574892941538499147762481651988603077711565880638616177951405649,2152643689287026982246379042186682507393331059134546274724195316947236811322520979483386792968598744012754535392432729553136178574885941538499147762481651988603077711565880638616177951405649,24084046,50.13660001754761
2054336961844836721909798528319419713223252239758745381869324677454872791685155708213735432764269788425060076840305795494784341162157412299263108069258614689651523598374138331659566617781499,3827393875307288982833136992938125119807179365389435765421684665156266829605120493773588664247078554457898561472314143261712667604152914045421963998418953271677502248563129593447583907421097,23578924,51.170042991638184
