initial,solution,fitness,duration
251419156511232721183432331217013116229263244827101328293020,154233414918727311333210261721131920212532281628300256292411,2596616,1.8853182792663574
337262920281109123034312541315231922105161822332811171462427,332122317281221092011311541329212427250816307323181419266534,2633658,1.4910283088684082
232613171914915282202922161113432831331827302541272432101056,321215171914613331722238113442192918243026252820271623010531,2638922,3.867121458053589
290520632251083021197112834413116182632331592717142312241322,332225206243180191210303432816151271418932212311217529726413,2635816,1.5399103164672852
902326101222271281432242573315528343206162913183111191730214,240305101420251618191133237141534232331291362189261222172728,2603854,1.8383049964904785
141325221848192312303117276528323111229020211015332426916734,302823246168210127291711105334313222251914311812634203215279,2637254,3.2736270427703857
251171930273113338182691012342342014015124322516292236172821,223683015312413252019951234102232116271332911281832047172614,2631808,2.9004552364349365
112431182572133920303123484282310632122717015291613519222614,201731262172530335199123424428231829321202268151631013271114,2624724,2.232637405395508
625013263224213019218313475141617202928152211043392381231127,121131426024283089311713165184120193210221525232921276347332,2648944,2.6714634895324707
153321253116231232426371302882418173092734122141120251019629,233330205311661225232617130112824143291927742234152918182110,2619598,2.117335796356201
414920729122418532190312111617822302325132833121627261534103,176119729392520152753223211113243310303124281812160262234148,2658248,1.8671331405639648
029212232612128919534151881663043243117201333112527227143210,229141012442221927335123181525311342618170132016619307322823,2630512,1.8702566623687744
719169103028241227618102152543262143432151323817112033223129,348161126142812207271181552343102230253220139291719336243121,2617764,1.020261526107788
922122311912513183314732271028152429178323306126251604203411,161419312529261322141773223102832412348211592021103033651827,2658014,1.913010835647583
281739252032418529121321614160263431102272472233111930231158,722298010322752831181392143162625212014153034611331912232417,2635088,1.3032732009887695
318223113341117502261624301219252814968102027413315212923732,103229312733184172422616203012190372862321513914815252234111,2680042,1.4430348873138428
222702119233315631308172410162825343215131218117262043142992,627313033919220181417202423162123412853121571148321013292526,2624530,2.009071111679077
271617862292034332322321314593121243001526283118251021419711,262827863011442411332131751872192002343331232922151012192516,2610202,1.1489992141723633
293426530250122331617161042203115872733321413221924211891128,121323220728326175111624104313221303325272914193418151869202,2639102,1.0199663639068604
121930101373152123225240862934312520264281411171833272329161,233428013918111519221424278613331322026421101232305717162925,2631262,2.1071107387542725
301253141110232201727321282401226971929221316153432633141858,171530091141422161327218241234331061829731135283220262519223,2650090,1.8310191631317139
292381014271550723113422161962633209131302524313217281842112,293125281422151830512112034131617242633212741237623231089019,2612466,1.093496322631836
930624112018110221719292772551426313413280154233221331223168,158193318211143009142927725162426311013203422123172832126352,2634562,1.210829734802246
249301332212231022112834262927121516201714198153180253374631,229231331232151067826211827252411122817019343332914205304116,2662238,3.3088369369506836
128142926123317304203192528312134156242723018327119221310165,120337524150930292532193128141134121326162381721821322106427,2633574,3.5979766845703125
533628172612229307163127322251815142321834111031913204122490,607203322172592815113127142183041232410341683193213215261229,2616014,0.9619123935699463
187234151056022251621319244203231923332829817261427111211330,262023031231734028221121816242943213910141815765333191212725,2646934,1.9463555812835693
116226342232183024201272317251429330276538283113101521111994,183417241151330202632211214325927107622198331516103123422928,2623924,2.636502504348755
112631522160302021341293221334282511082414293315191827762317,280693372232302741621252132311261810820145151912311317292434,2652218,1.8838021755218506
333231242021329181328261619782510427629171250301122141152334,333215287212019181027241112308222549162291731023342661415133,2673358,1.9033966064453125
171413022612410828122313231518271125232071619339263021534429,161129303323227122403145323151821126819179101420252713342628,2638602,1.9980156421661377
151224621103033418328173419311328727523262910121142016932225,130156224033261214481734193113187275113322910201625289232221,2619882,2.5147595405578613
302148233428221813106163215261024332731925211220112947179531,252811813341718222196041915232715163297230203332312412142610,2619062,2.1397416591644287
017333032211581632741362201434119292811510251223311826247229,292633632111531172524941822016220233282151012131934271873014,2633946,2.614084243774414
817141930202532329126131527113293351812311002422162867434212,792429253118103132706195113216130332028238211422341526412172,2624188,2.20158052444458
132433321025111712716302342832121826342014622582931102791519,224203225017173327223012192851626823344141311181521311069293,2625222,1.2012197971343994
321013024283226153106335251191629141812232219271384720342117,231429123122261417024331325118161032182823153420272130671995,2670580,1.2689592838287354
924152522146212331131716261001273129233413181322830201952784,333422022143115212912317162610927193211231282430518067413825,2600854,2.17089581489563
332141331011826299251562119524171210118282227233434167232030,303223341218113269222015131192824163140681021233271729251475,2622488,1.4717803001403809
303319013246918263482917231614572522221272428111231320151013,333340121162027263282916231415304251012192428917133122518217,2674238,1.9247443675994873
201417412926331132186152721132887122324531162910250302233419,308221512526411211916023331328347142724182253191296203173210,2644420,1.2757411003112793
711331631915321324182083421171441225227102329319263016285022,301853494151332726129222117310121122723332024281681462510193,2669372,1.9544954299926758
023242013295161862511223128230179181419324102634151233372721,252262013190161468112215285101721182919244273333112307323423,2584060,1.6739962100982666
103323322195312122923177143015251326642816812124180911342027,233432333452131613171114302725926819161020228292217024181215,2649330,1.642831802368164
121528892221342629180191117741352714206321633311023324252130,311230239145341262419187317842523222206133316111029027282115,2594648,1.375387191772461
148282921271272453010918112664019131617152220212523343333231,102152401231172733149423511322634728132512268161829302119320,2631494,1.005439281463623
312291461072728121651918209170133426231825223033213215113424,822253362631341913315212901832741027283017162320122429111514,2669668,0.8808627128601074
616221743230245272029334108031211911261815331272312132528914,614231743219152427729331258342821301226101332018169111305222,2623996,1.1549444198608398
192217343313272891021811729024122543226232030165141681533121,233283430292169171532117130243125410261201219165142218832723,2645430,0.9178357124328613
228311230292520172034232814693242751821131171513233101926416,173026208182510024123423514616232128292113472231133919312715,2605596,0.8179924488067627
