initial,solution,fitness,duration
514072247052674822323559113660153211243145692831793077582686229271754385094456747504957206137344257242516181978647371654647536876636639103314551364123,514072247052674822323556113660152721124614569283179307758268622931754385094459747504957206137344257242516181978647371654347536876636639103314551364123,15569794,17.7994384765625
671502759615425111968665216286558605355204842782112702444401562646296975122411032717649334354314739079723681346173874632331453525747753018263956773437,671502759615425111968665216286558605355204842782112702444401562646296975122411032717649334774314739079336813461738746323314572753457475301826395635237,15640668,17.275816202163696
525838144729278374542457225030724476382735702821462573115310665311862423377971126059482017751231973963796869746642645065131634364356554051416132496715,525838144729278376542457225030724476382735702821462573115310665311862423377971126059482017751231973963796869744642645065131634364356554051416132496715,15513316,28.763838052749634
674313735542785067869395764403738432717246879197226412832514225411716553774592556026221591030127520703566294448336377658164960521531474118462361513436,117431365554253781546939323417283821276371687919725249645747142267562466777469253102623016104351754703773294448335835764059615261550602086452341121836,15315266,19.60761570930481
257947732727862281219214555571333544134397648367746653750306014943115601678343223563425156643852184972712432696753129116159746610704068752044235817265,725437391411366852758512532741076384524425535215960537017144613162369632501873345843154013277671726652033169624151246494847577719322667929566428030784,15405890,11.621762990951538
753921693619168157304116060641846514779342274253704361502384876871783312775732425356725267665245565945410202844654313523371329621149735914174027635826,753921693619168157304116060641846514779342274253704361502384842871783312775732765356725267665245565945410202844654313523371329621149735914174027635826,15505290,16.35372829437256
250275438722129607531415720716650191015237335424732168612214593668187713304373284654523754024111539343397848586270646746326765317645612269515549794467,256327543817212960751314157207166504210152373351947321686122141236681877133043732849452375402411153934336578485862706467402676537264565926955549794467,15506682,22.321967363357544
274924452650227959477646124362284873652305325613934220664265633071185435136517033731878105832674164385537211674117729577568444235697291419156031175640,049242375501345947764612434364844286932735736139532206630656342711854791665132811733781058706741643855572113742556523726687762451929729145156031172240,15363698,31.49347972869873
337635404835732554521141965137862376420739174943522741966372028387914422936664624532654563015745101232150775958447182534166169751231731860674751687022,337635404835732554521141965137862376420739174943522773196637202838791442293666462453265456301574510123215077595844718253416616975123141860674751687022,15560480,17.388778686523438
221057643136375459486214273913725195381649587542286067663786117443215770673020296668419525023556924452179357726714021384674465185673123434734110335125,224457643136375459486214273913725195381649587542286067663786117103215770673066292068419525023556924452179357726714021384674465185673123434734110335125,15576834,21.434099674224854
341153358682744457492770642145324850333377639795466607205907763137816282455569152372436762914665311491917524036414275254762105822567143861182651731230,341153358682744457492770642132454850333377639795466607205907763137816282455569152372436762914665311491917524036414275254762105822567143861182651731230,15519034,19.4803683757782
