initial,solution,fitness,duration
247341315312414292646441642627935392011833028494071823222137314525193017384151012448324336,247341315312414292646441628627835392011933042494071823222137314525193017384151012448324336,5889212,2.2075624465942383
739371832404131364243234622433301926118435121664717093410272514152949221485452820134438213,739373324041313642432346224333019261184351216647170934102725141529492214854528201344382118,5930132,2.800619602203369
162524242327822302446191002145311143539352826331229713151444344163238937133618472049481740,162524242327822301246191002145311143539352826332429713151444344163238937133618472049481740,5799142,8.128893613815308
224910451611464726942548244140184432207212817433339383513191373422714152291252330346363180,224910451611464726942548244140184432202721281743333938351319137342714152290523303463631812,5858054,7.602006196975708
392336344203537161349520403343249452527172921381044143014118281126324663137471982248415212,394636344203537161349520403343249452527172921381044143015411828112632236313747198224841212,5809402,4.375849485397339
154831337523341820224910274246728103236121735391626412119254433386944547304324401131814292,261824217640364146324163343104838153528132075192345938393714490292524343044112311147222721,5760760,4.745579719543457
312328410861262924191421394643438511271340323729444249171618222030342512483571047153363345,312328410861262924191421394643438511271340323729444249172518222030341612483571047153363345,5822314,8.756723403930664
371439423110204918343522414011364544713328254814726593032172938261933164681543272123124024,151439423110204918343522414011364544713328254814726593032172938261933164683743272123124024,5842800,6.280691385269165
203310393146259237441271321411642271847028493234264340223301417383545619292481411523483615,203310393146259237441271321410422718471628493234264340223301417383545619292481411523483615,5813412,4.330570459365845
829259461541243430172641610126145274222023483544432131383619491113394703340222814537183732,121826370132402711945412420163044223549337654315321729462142193631432523473439838281414810,5703326,4.639004468917847
461614323924836304373126434012227106384515744483349172247185335422802013491929412311132125,461614323924836302537312643401222710638451574448330172247185335422849201349192941231113214,5816842,7.633737087249756
172722295142182132940236344944830251531247316334338813371903536261024461220453941728144411,176222951421821324840232734493994425153124731633434681337190353626112438122045441728143010,5830934,9.422914743423462
161948740611442146124148453120493723242213333241433003410152817122729936183422539265473538,463943222645291871737232804412141251159134235321243147834304148402010382716334261536493219,5695178,3.7943830490112305
463423201114192147273631317262840474239301243444963824168295413548251018221545330323721931,483423201114282147273631317261940474239301243443537382416829541314625101822154533032621949,5870350,3.967202663421631
161075331911343521472944141393725172432128154948224341362026839462718304222340383123146045,161075331911173521472944141393725182432128154948124341362026839462734304222340383223146045,5900624,10.807697057723999
411526193118174512292630927443828214840391483571423722324946023161034133311362453432520474,411526193118174512294663092744382821134039148357142372232492423161034483311362453432520470,5946666,10.557963609695435
476444029171443361592148331814246741104513016323426113727352038582328222524331249194391230,476444029171443361592148331814246741104513016323426113727352038582328222524331249194391230,5864804,3.8966362476348877
141478104320293626487491819155421240272630243933173214114437162546314945132835212338343022,332361838223944140211520136233471311623014492535177124485102829421926937114630274324454834,5749764,4.5133302211761475
141204264818274728351215164229174010193845041325793433493911222113252346368304344243726313,141204264818274728351215164229214010193845041857934334939112217132523463632304344243726313,5811866,8.870272874832153
225328487103742383219392241342617494414629351223916147333120013811527184024214453646301543,252141422932374026394418368289472311101510303516338617494833520194324132451271443127223446,5689594,14.372099876403809
272429482811434194520403615492324752134823462233381474193560263717424416330103113181123925,272429482811434194520403615492324752134823462233381474190635263717424416330103113181123925,5878962,6.432768821716309
241617331304363649452527332135493429213841408104821144035393142467372018142212282326151947,443283137454021719463214131610332218112923369301226213415824049754127252016384433548423947,5712686,4.302980661392212
101584841374929212134423023325241847354539164638401711317449627123020251943223413326143628,101584841374929212313423042325241847354539164638401711317449627123020251943223413326143628,5833426,11.126611471176147
063729187265103146233332201944943302217413911615441192538272342414452884012134733548214236,232647321139162765810104433413128123719212917353622424845492543040461820439151433824713342,5723452,9.427241802215576
081627342338303943361547113714204914117403522461026291231345644213224548332831422472519189,025162734233830394336154711371420491411740354622102429123134564421322454833283142267819189,5832142,7.551565885543823
332043351327411940142223716702829213625183134914464547114815174942388303923243262610344512,322043351327411940142223721702829163625383134914464547114815174912188303923243362610344542,5846974,6.485943078994751
330261535144347919293032743837132451016422239254817841312149111232118202846403423764424536,330261535144347919293032743837132451016424039254817841312149111232118202846223423764424536,5828264,9.054039716720581
404541817163634336189494448532212473127394320241328154231301926113210229038464214357372521,482137293836264228223547171084324201639445176327134919339312540303432151421823041546124411,5783186,10.295081615447998
482296301114274744738832263615414174635253937491021812451631340232001942242921131432853334,362296301114274744738453226481541417463521253749102181281631340232001942242939131432853334,5827608,5.062291145324707
114231342413154518261438476443522511220929246323304391033172541482719217491684304036232837,114231342413153518411438236214522511220929246193304391033172526482732447492884304036471637,5869632,5.482007026672363
