initial,solution,fitness,duration
4151181722273020582162319119241412131016,4352142320221113712691610211908151241718,1216686,29.929919004440308
7201522242119623141210511818412091613173,1713152022716186248114211993231102512104,1193796,83.06323075294495
1923219024321317161720845221114101861215,6131017140420242281831921169231112127155,1190394,92.83999252319336
1186102097519816242113172211232315140412,2856113141618922121707201911431523212410,1211488,54.17339277267456
1822101162013246017143191179422312521815,1820151406111372231617191249238212542110,1220810,47.20071029663086
2412717623195401510311816922211121420138,1311191422697452021242311610188031721215,1193664,94.13047242164612
1923147412368201712111522918502116241310,0102322171118319208142191571126162241354,1201932,74.02337527275085
1418116233228919416510172120122072411513,2018160221392132441581021912141765712311,1204406,41.69122624397278
2317819139112401842171126223515201014162,1182411713947181621223151912106022143520,1216772,41.1852240562439
1322212241415311951781646181179010202123,2322221122411161345836919140171715101820,1206808,95.87921738624573
2291281910210231116231815206171413571244,2024281918170124161531192113141057222316,1189242,99.9978289604187
1141101332019231817712229521861522416140,1112391081716131041422202217232415181956,1205760,40.230448961257935
2231401619156172021111845231012981132247,1815229131120172362412319410148216521107,1210490,62.960768938064575
5102221121734720142319121324015116818169,1019221614211202417642120185151113782393,1216312,87.65187954902649
9112211718871913023246144152220235161110,1914200310811912321824613172122165712415,1212352,90.44805383682251
2022316198451211152792317211410180241613,4317892112214161810132422119230611207515,1203364,56.06451177597046
8181216212420919122241110175723036131415,2081762311018412211473112222419131690515,1210888,49.6798095703125
1910221512818043792122451114231132061617,8181411172010223306122151413162422919157,1216006,100.60083079338074
2105781511023121129191713201863144241622,2381603189224101221311177141221515194620,1204910,99.59528231620789
1090142432311922182127131611171584620512,1182402112118717162320151913142294102356,1194326,36.049678325653076
2210419162071411895121511170362421282313,2411720221081819614513021923311216127415,1207782,59.689279317855835
6112215231101324548718212314160192017129,1921521894226202317131832405121416711110,1195014,89.37093734741211
1461217016210938217113419112452315221820,0682231189721242213312510414111519201617,1211586,80.12518906593323
2112417155121962041621122180103231397148,6245014271923416317915182221138112201110,1207926,65.4787015914917
1813200101412192472116692481715221233115,6131114108119231824162112201757222493150,1207684,62.89238119125366
2102011591222618163172347824121419131015,1319152311207901762102422215181612341418,1204074,85.14651870727539
1661792012811422357214102419013115182321,3251823170221167920211610131948151412412,1196258,81.08270692825317
6121982134161522131812241011140235201779,2112232015121761151323419181614097824210,1196926,58.22416138648987
1312148156172119201011187215902334242216,1613182010914176701821242232311122419155,1206822,55.322664737701416
1592112114166321824231022197141720581130,1618242120171471082321202219139411536511,1191202,83.97100019454956
1910718322220614231651112117842415091312,7836170212018231224102511221191615141349,1202164,82.45862340927124
2361713714153141291118162182219205242010,1223101311321011845152497281422620191617,1203816,64.48400545120239
1923215171411024138101234215622161791820,2324191118421171167812253226200131014159,1210342,63.88101077079773
1510512211320623191424318708921117162214,2310512152420221967311921102141316418178,1213818,81.16843509674072
1412312244521161393151806221082720111917,9121314781522153162120112420234181019176,1210678,76.81916618347168
2471512132123041420112259171823166191081,1917111220141082123913515241820376224116,1202152,56.68153214454651
1204719142151182315613220241710218316129,1811211281001915165142476133232117942220,1219144,56.37947702407837
5221113143102474219201681189021231261715,9101913212243607112021232218181654171514,1204728,71.18739247322083
9121071413631842402315112161752120192281,7091654108181313196241121231412152201722,1197514,67.69590640068054
9151822411132319116810406201435122117227,3102212161401782711813596192411202123154,1207900,53.64708352088928
8212013191801222517914231016243211415716,3628131716140225101120214123121819971524,1218288,53.36421871185303
7241919222314820171116120618341351015212,1601910128147621311132320518244115221792,1209526,64.51259088516235
1823014128241974611202516212231109171513,8241181314623503172215111221102491619207,1212442,65.16020131111145
7184102432316212250915612181322017141911,7243141821019151262220184172161113102359,1211290,45.992414236068726
1424160719318172223128132111915102064215,3680201719211422241323181654121091517211,1218386,45.35270690917969
1718221919523157208634011102416122131214,7117921123141620108222415182313116201945,1214594,58.74974536895752
9112322132416861812325171041902021114157,4322115191268150131211723181020714224916,1212660,59.298659801483154
2181271124221541751311692314103682119200,1610931901417221811225132011218624423157,1209076,42.03764891624451
1816221122423891771534112014122513190610,1524287211202317169319520131422184101116,1188282,40.72763419151306
2187190324423121201310211722514916815611,2182221108961224723113143171901152016154,1199648,52.45535683631897
