initial,solution,fitness,duration
55733395853491093620251142195944517512950262123624431548322341463258543837271252403056571828161303114414447235,24162912364611025815441150262056423035432122374118333883425483452313717649395955284740575331554525132194027914,7606068,804.4444925785065
49393051241914574728359134518252940481743312072255651343523364246381521910278032333754215053244441611158265256,16191339253341158345411585225943122012276232844484792421303710311714514535353832572650183675520463404249452956,7622360,863.422842502594
72617243445384234325424748534425750335118492736020591022213256199401113141264154303583116375353912829555281546,71253444235558239220173681649474359294413213540510564516461421273440313951481811243022281533353850255752192637,7582198,893.965432882309
41595345123365852219311833465513782557397322120433816447171154225092449354844610454004235326142830122715291356,15930361023542258228314025241657433212268553521204651541114329274215399494818613454441193375047563453170385237,7564450,804.9968402385712
18380525449202147264544395873710274628482919433345557365024255614592258295335301612231513313642401132134411751,28204734449235902643113522181648525027413945245531529379312533573821175530814102112364261335175458324619405644,7592314,770.2255666255951
31542012384052258413022427219554629471714453561327574334483215511918853902311502824565343137264959162510334436,56327125725241333553542222061954514859432917134731403848275324392337111262850153054211040341651584644184995236,7574910,876.0165750980377
94919181229526202138352534516055102717322884042737341159484125439303150151356472242346584422435465113614335735,25495564442221203651554723350132648341429591942173723915395216508125328727413010334346403157138658112432184554,7654650,907.848833322525
50315166584359268192547244352464253374828103117521402218453941213623291154270553251957125613491434304433387520,16101048581327384424423211433124577565594049183420622393711502354353251174783128915464330254553413652219295526,7601196,783.7887904644012
25437221726332723454229165750493518347413011356585124464728254448012152362114551320915819553406324383959314310,50555231382618592754929146532517063622417102354439581911452813125157374338142032301516432149353447324248402456,7630290,816.5263648033142
20419543155982817352345183016501351262154463627403411414423291324239555214317122510475365624938583322574803749,26225536442311295743384956253541522191885911640034314554282724651133961958141724153020712504755333374103484232,7608128,890.5413119792938
30231048373436312244115044452842533125216311614594641274081732355775229183943222135602638949581551541955532047,54434657292742431128656373321365010454744418121622325821435193449137383017552040925591534823110265152539534218,7614584,900.9808132648468
41512526405922240315294653956923275244471612385849355445551837431103419284850421330331713214112362053743857621,53145633275434144541210214911588403102416512352373993835181548734755944552843222517632133642302050265719122946,7632876,825.8820559978485
53573336211013154535203252549374034505126555234312231272562449471729285919181611487225639446421314388583044041,21413093618274033141937294561758594432202475247015310164648355731231124525381353542812155564250493926512283443,7624824,836.3674607276917
36341556504758964031543319242317571443237130433925104220352627411128555259104884913522297345252146121816443853,49544452375147103111213134824118162328446124240395657171474332558255950532538344503020224161936593315273529268,7653658,905.0248992443085
15213510424047233229223411241458522849192184451456377563155301216435942751418485013462654170539392038332557336,56431849241222021504032121534710572753521444638826251911463148163359293413655511343742585417022335530399284745,7611912,893.0625946521759
57444392837481732432524938702530273459331355452120182983554535319141429124116364746221523402431105626585150116,47523740511320533831658412485424358534332543297192232959428421015361244050493145553956621232746111430571172618,7621490,831.0948901176453
30720212312595250527223216311836398144515101944425414346290253537492856333426515557448171141383640472139582453,91746502663137453220024714537241213444258222549555916353615133235443565238483194211839113052782951572810403441,7583468,836.0235066413879
35563145114757384834361342124954325222944016501182719175505923382946395146332458204425210262151284341305315737,35164322733424822317594314939543638213145498116261958135134124425504604724522320415755401011552187372853302956,7591716,898.1709945201874
43156175749411315191254265558514037431472150222395234403410323638454265923165292783524464820925111433187285330,38582044399302835251415521331917472557373423144815175904042263624452735254505491331434321653101812226114629568,7580750,898.6409151554108
17483346584943402222841122320541342472957416193827503042212537459315165213265953568104739113236154414551835305,14517390492840211617195223385126618483531911375853272047243453504241225551532465610543442592930418132236335744,7620802,778.5885443687439
46521187395756281224131133232135305819531732410651255543820916261522291454445927384347485010363749344031425245,39165814441283872734181932233036252629451043595320155117235242954913375550054224784633402431351257444821615611,7617260,765.8155519962311
51415055403659738305342342764395822512331416262019391737521295443818324611155657454749021352241013234854242831,28623552151375333204648494225344817241019351038292292457595411361526185032122743311447163045275839401345153456,7639294,897.922046661377
10201650591811331922345113231175229309412721342533912857472458014483235374042815365438525264463124656554543497,39173621523830339295515435015347012195624591110452494840541641471318275853262023423251442837463114356258572234,7637736,889.7072973251343
38155140175624201102049319191272721371114555813446454633572254484247593652342529483543183228391626550303412353,44545540105749473101191417221316413823299288201121658242525344845461812361532263359344330242550513539537327567,7578096,822.836995601654
25331949302255551143116036404241473994846850444315243715102845593211245323275617212292620354573576132158183834,29252823245058135647484015203037263884174345103555214221550195146313353571834364217549161121493944596123273224,7587760,828.2859945297241
25315446310957501233423863718395134114202655255584013243278411516483045292743011759354723442849213619225314562,56313646010920151223845445728343149614292440162651507342735393359423717115133253484545221254723225518304185819,7648840,885.7780032157898
12352136264913511022027194153155840482930233944311471854594246285224503832564683714312534332079451617572435155,58404119220292441650495483234462836253323301533511185626759382152103727135153531479121065739455517424443482214,7602930,890.3713138103485
10321825502320162414035475312582491365233391545178345648299214627371930742855131343145538595736424441265401122,31941649503814121033345329543035264515472511178435648325203923462425124583718312157521092216364744551327594028,7610438,800.0786101818085
34315739401158628932313254353454375141494622536508381221261454332231856117595227481972955201016024154244304735,13382423471733104543054452215657483751121536317112294619642345854353273218255929395341214550116434026284982050,7600366,781.8452985286713
58455459535733293519318233113046252372651475538445211325449814711481656650036434039102224342720917153212284142,31311610623543546758251133371829205140453455304255939132849151457382625085294743174836124119272124403244535622,7589680,875.9924812316895
11543343510131144176334572256938521039245923585155427164827122641312018322544725504049523282919468363745533014,71546232822029354195564565841135018431657473712442713052495126338114534392448382529144236531759203132214051035,7581708,883.4117619991302
58175144253421474527411953125236425424871311532850153044657265913039224340486382014103355239374918351232562916,46124554323441638101513524553565344504947143316115736262311213025202351421958827593718489293502217572443392840,7654606,768.8636124134064
52224925283850123753325717304891935433454159291842310472056112153327144242314484613215261036515874055393416654,40147385649354223723272844757330153348162218654199532465926451331348514152129175325212010390365058111243554424,7637708,747.1879236698151
41245433447501931352054491751533733163024132152105522723181403864648595112656401841583442822757392515323692942,32202314571234353137056745122165319492636472859291134415565017152445545946522127134225584048182438103041333839,7610478,873.6404507160187
12483550135149305447393840615143218283631133455210929444546102431657254275220412324195622158175592634312783753,47305440335822323752253827392065911163619171824857051444454655154534926129815123756211350312835293344124424310,7604142,892.0398759841919
42305211321512223427250253323341835543129104014928513818575824212617377454839144135936434792065535544046161956,45305232205044036443265414406282259121051481123553717833589382457135341213756164618131343951525422719229354749,7612480,802.7434649467468
81325434728215953492915113124381733233745544430265127583455103657183051950401632567399121203542484224614522641,42042652101323391929435845740173454201649563325018486599385578462233412363755115532824273521304712442514113151,7603960,775.646228313446
41922921305778354311724511520120533532613181419285049325538376452243394025165847423436110423271159485235444656,11533930313450382840423485725201636294744514113183745802635554331295194923352141724215856171559225442106462732,7590786,871.7384631633759
22555282935123340531270501947204345637581122859216133842105771633217182623514139493125924544301536484645144354,22503841212349310543944365114374874328261629627140194211123424565953053525715492010471713581883233464535552523,7608464,885.4177167415619
17492205505913235354523814484021365582861534635192444414326395651163133732123025129109274247340113757224545818,32352819345764332726332538587592329553651304637419222039013415114231214947561412505245402554444810185324161178,7587404,803.6322765350342
53412540123952271624183432292236592358285031373338464742451443562710113948443520134865130554915152654211957170,53117211920223313325918424058474393146305010286341443384411527573723164828253595612525129364945175526545243410,7566048,803.9336590766907
19356294856321820594757343336372721530423528511022315411384573925502411165928584342304055142624617441349311254,47292445782818514112423437053483992619112014173844566163655332545945132315225052252340432749463735151358302110,7615228,869.750111579895
43413523134737194915570142018543158824122302694639471733321628135355401021512544425038591162229427548455652336,30415814172112733537328525532384036111926947241523342064016435931394610354513484254225357181495129250275625844,7587300,877.871682882309
92218115127125285047585653162939245267455536571233433252421510383548494134403746446193243154172013801430232159,49441637242557541455475842533919482745641101735362340131851713293138339520215504311324122226302134592856852046,7617756,788.1058564186096
16514320145623483253223610314458243135430374638185198143517574752402945501112215262534392776334142495955921280,47845855592852153213412261725514063423245111937303844525057561894943355424201539233171027022361416293341134846,7624912,801.87069439888
59301916348491454118551813557124537242622429352101556441462345234322962531474117103836333920514025027285843537,83792459485357181702720554052321076294547464925153851431415142165028232143319131222395654583621444341126333530,7546462,872.0568566322327
20482532385311815121423154503042421533607275241175837401039163575511264625613444951228423419633284559479294335,59930371325533134173357443105521629015185123492138194044561328464135243620227265439585014422725524756481284311,7665388,866.3917469978333
92210821036355427581719421824391229511675526495944234374852144531203451324628415730113243334715136565325405038,41302349222143510285848545346524501626392559152933573445124783113552456212036743195017346112714937324042381851,7571210,781.1679649353027
48331444164125304201157452847342217517103185454683149123555380151323642561261964393924583752232140532750293259,21305444247161251442533723123471930101334895582259514640455015434955365617414827525732332820121118392946383526,7596576,773.6465408802032
42545527262023473948492925013443934593024311452452214154532281250216515758563817183573781546101143403632193316,24222371211233555214734105101626520593236572553415619441433482831745981314315230183958294249154650387546274043,7579380,851.0558769702911
