initial,solution,fitness,duration
167531411106140131281991721518,145317134181091627121196118015,724942,51.19432473182678
123919821418176151011457160113,016715561814210111714129191338,722558,56.98232841491699
216810313181740175121419961115,061712134188109721161551914311,725238,56.75741910934448
741316611318191715101490128521,131116611710121819315149287540,723440,66.17919707298279
616149171234518181013191121570,190154281810133161461112517179,726726,57.098318338394165
119710181384111412155061632179,813153751814106216121141910179,730600,58.715375661849976
251012146031991171848117131516,121761457141809151131682131019,721028,60.711384773254395
630412171014919152818511161371,418511015914171331219786111602,712506,63.61839270591736
746013181431161510121117891952,119195142131181610174150126783,725484,59.06238031387329
191049701611131531417285181612,171216897134181031419156511102,716994,63.3224241733551
104016195131112718238171159614,128171637105181446131511120919,723306,59.9863600730896
156195141042127317016181913811,786152010913164314121181151917,721834,62.63743591308594
451438151291317018111667121019,128171411310518791141563201619,716718,59.36539602279663
121431713672164119810115151890,123174819101418216613151115097,710898,60.405404567718506
511146718231990101618171315412,071551328910161819311171412146,728802,70.51645588874817
193188912254716111314151170106,123177219101891358415160114611,710518,65.87247014045715
180171531947518111314126102916,121335761421018161581711140919,720782,69.422287940979
140241175161531713101918891126,190361811141925487121015131716,724466,61.6839759349823
156141210934198217181111316750,513146716302189151181911210174,722010,67.27111172676086
211813103177695012164181415191,701765111011431915168129218134,719748,67.26402521133423
117161281018342195613147901115,156313516180414717128191111029,720906,71.32504868507385
166281118701512195171491013431,159142164181310351211711860719,721194,59.541757583618164
312140194135101661921518781117,144111518598212016717191316103,715586,68.04259753227234
117431871113616142812915195100,110157219189116131781231054146,711404,68.64859127998352
918104617113713151912140215168,918111682131064514315171197120,717674,67.592600107193
158631911121327165118141794010,514217121510418191911368130167,724866,69.01932692527771
161989101221311414071531175186,102171101396871191216181415534,727530,67.955317735672
191812831131552161110904146717,132151101816976101711234195148,725954,67.9213719367981
702171914981118151356341210161,163611850191471817121511013294,727348,67.2514009475708
111817121673196114815913042510,701715111109212131686435191418,727860,62.39836621284485
914121501165321841719110816713,019114713916101831514826112517,720216,60.90101885795593
191115614518124079817216113103,156111071491641801918133212517,727766,65.2219090461731
012171913811911018374141552616,171241492103181316861551970111,722582,66.14896607398987
711206181617313291410819115415,318824191612146017513111791015,721990,67.78590989112854
171413011815101264191721659183,316151412818101713246119571019,729050,63.88486981391907
376101617818014511411219215139,145360216191871741119121081315,715710,63.658857583999634
910172148133187511112150416619,190321011189131445128151176716,721454,65.34792947769165
526161831407111284131917101159,641513195081417121739211101816,716878,64.62093544006348
123819291071661115181517013414,156345161410131827128191711109,718596,64.81686925888062
116192915517814013181410712163,158141716518101337412619920111,722846,63.3429012298584
510131812034178159146716119211,190394121817146151685172101311,715400,65.63894033432007
503126213114158171671918910411,903191461811647171211510281315,718026,63.47494339942932
561115716170119124914131038182,198112967015104145316111813217,726622,62.891889333724976
831185111771590421216141913610,182711191091285144361513101617,729694,62.74791502952576
014105281315184371196917121611,127151119830518924116131410617,724280,63.165884256362915
951147171811419681601510321213,123111571301816119101417928546,725046,62.45464301109314
814071161510191312111824365917,123616104013971817191582115141,728344,60.400585651397705
140417981216351113101519761218,098171213510412615111916141837,725558,61.05066895484924
910063191715418713211451211816,144312151880971117615131610219,727778,59.84261703491211
171813350712184910616219111514,159141316432171876110198120511,739704,58.86161947250366
